Feature,protein_description,Pearson: Relative FoC change,Pearson p-value: Relative FoC change,Spearman: Relative FoC change,Spearman p-value: Relative FoC change,Pearson: Only last FoC measurment for each sample,Pearson p-value: Only last FoC measurment for each sample,Spearman: Only last FoC measurment for each sample,Spearman p-value: Only last FoC measurment for each sample,Pearson: Enrichment with 'Epinephrine 1uM',Pearson p-value: Enrichment with 'Epinephrine 1uM',Spearman: Enrichment with 'Epinephrine 1uM',Spearman p-value: Enrichment with 'Epinephrine 1uM',Pearson: Enrichment with 'DMSO',Pearson p-value: Enrichment with 'DMSO',Spearman: Enrichment with 'DMSO',Spearman p-value: Enrichment with 'DMSO',Pearson: Enrichment with 'Not treated',Pearson p-value: Enrichment with 'Not treated',Spearman: Enrichment with 'Not treated',Spearman p-value: Enrichment with 'Not treated',Pearson: Enrichment with 'Doxorubicin 5 uM',Pearson p-value: Enrichment with 'Doxorubicin 5 uM',Spearman: Enrichment with 'Doxorubicin 5 uM',Spearman p-value: Enrichment with 'Doxorubicin 5 uM'
10.A0JNW5.BLT3B_HUMAN.BLTP3B,Bridge-like lipid transfer protein family member 3B,0.2917910360742353,0.1993433771919762,0.11818181818181818,0.6099052209533063,0.21617419033035618,0.34661819356353624,0.08051948051948052,0.7286240142042281,-0.13847917462226123,0.5494202330901952,-0.2263009527424072,0.32392937393836696,0.5227483638077713,0.01504249104696714,0.5105723350811344,0.018028455903093855,0.07772515631561755,0.7377168004808783,0.22276801735604404,0.33174159984357776,-0.49723383300685203,0.021827701496439603,-0.516886561221819,0.016425686226115715
12.A0PJW6.TM223_HUMAN.TMEM223,Transmembrane protein 223,-0.7651407571996598,5.3274515347091754e-05,-0.6714285714285714,0.0008603119868966397,-0.6819077943236276,0.0006623995375880461,-0.5064935064935064,0.019128951134752433,-0.4142078344346508,0.0619339023469537,-0.48741743667595394,0.02501205204626498,-0.09034998822900213,0.69692024115206,0.13904312492692683,0.5477793636722211,-0.18049343077535182,0.4336621474714361,-0.0463477083089756,0.8418770754884586,0.8432844048668406,1.5830984671764916e-06,0.606779876216918,0.0035394144753656083
13.A0PJX2.TLDC2_HUMAN.TLDC2,TLD domain-containing protein 2,0.5181650639214177,0.016115590150883076,0.4753246753246753,0.029430421226411384,0.4987964952060114,0.02135211227237359,0.487012987012987,0.025150758255917977,0.3106788474860104,0.1704575173114901,0.31333978072025614,0.16663318068853508,-0.4898561204544279,0.02418853143938708,-0.4410507726176711,0.04535472971273473,0.4595400048136602,0.03609976534226584,0.46945743254897876,0.03178511523454753,-0.37852409324805314,0.0906402964708317,-0.3820465887291705,0.08743529767137491
14.A0PK00.T120B_HUMAN.TMEM120B,Transmembrane protein 120B,-0.17400716977054786,0.4506349383460449,-0.04805194805194805,0.8361372099212369,0.007104583740294337,0.97561730978595,0.033766233766233764,0.8844723124673912,0.4994659169666573,0.021150926897491772,0.4700096710803842,0.03155736406113547,-0.49481018611194716,0.022582020373775553,-0.5509396939308875,0.00964123943472856,-0.4848343156057734,0.0259084783190655,-0.5823365285918064,0.005607860489789342,0.46700773124997896,0.032811042946135315,0.5618332187193684,0.008035721476716051
15.A1A4S6.RHG10_HUMAN.ARHGAP10,Rho GTPase-activating protein 10,0.5001609908477082,0.02094363826561187,0.34675324675324676,0.12357109818269173,0.5459706085817557,0.0104560126285869,0.49870129870129876,0.02138084599925308,0.2844960727923588,0.21132916071697266,0.3307475463158259,0.14307029097940419,0.07938303110090919,0.7323178897645978,0.07400682455788041,0.7498686097647154,0.07520102466810985,0.7459594948593219,0.07325928087547758,0.7523186451855064,-0.5426904152374216,0.01102400989329553,-0.5393598899705937,0.011626196595185725
16.A1L0T0.HACL2_HUMAN.ILVBL,2-hydroxyacyl-CoA lyase 2,-0.7084173630541717,0.00032565019633698646,-0.6584415584415585,0.001173351695451903,-0.8149136443506021,6.838844472218282e-06,-0.7571428571428571,7.077067993971978e-05,-0.7763909996589975,3.5055844261185026e-05,-0.7833494518006402,2.6737538480021486e-05,0.19685423486441767,0.392398634083028,0.2593976577937829,0.25616911127425684,0.2004259994590249,0.3836914885547179,0.2564074830641715,0.2618867838403506,0.5513412010141852,0.0095777396500542,0.4719399037242694,0.03077138103808424
17.A1L390.PKHG3_HUMAN.PLEKHG3,Pleckstrin homology domain-containing family G member 3,0.22309245694233565,0.33101955642339304,0.3675324675324675,0.10119902708769565,0.2522887800280618,0.269893906102797,0.28441558441558445,0.21146401385264044,0.39940468235782245,0.07285536960437994,0.36556307750696543,0.10318200322506645,-0.5531940331777601,0.009289121898977333,-0.535241276600428,0.012407616128206582,0.12229879876546479,0.5974193324719675,0.0762494556050889,0.74253248423203,-0.034974953539167054,0.8803649144859738,-0.08989331499509894,0.6983827756159524
18.A1L4H1;A1L4H1-2.SRCRL_HUMAN.SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D;Isoform 2 of Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,-0.4312022598655737,0.0509813922594591,-0.3987012987012987,0.07340807742224027,-0.3890466685642987,0.08131641106730088,-0.34415584415584416,0.1265981645813816,-0.31874762625559705,0.15904435370529033,-0.31333978072025614,0.16663318068853508,0.45271435123182246,0.03932620983967912,0.5756086354501809,0.006326388750852308,-0.4283937323280398,0.05268030085718858,-0.34536518127010857,0.1251822548110491,0.39489368285520526,0.0764548408793017,0.22473328748774737,0.3273821905009374
19.A1X283.SPD2B_HUMAN.SH3PXD2B,SH3 and PX domain-containing protein 2B,0.4048012509508271,0.0687182637851976,0.15324675324675324,0.5072039302125892,0.5062145364184237,0.019206143688410105,0.37922077922077924,0.08999962703369169,0.49550924082357567,0.02236235047299738,0.5396407334626633,0.011574406445507553,0.2461496445269944,0.28211197509831504,0.20034170688395905,0.38389571353519636,-0.31588604678690635,0.16302948836363257,-0.5920545964630433,0.004690211968410318,-0.5535309134360699,0.00923741849981051,-0.3146266024828463,0.16480515344280572
20.A1YPR0.ZBT7C_HUMAN.ZBTB7C,Zinc finger and BTB domain-containing protein 7C,0.5323076773186084,0.012989804452883542,0.625974025974026,0.0024016012615434203,0.3987771582731783,0.07334831718771036,0.3155844155844156,0.16345354043341248,0.39058134691843077,0.08001867999358489,0.27852424952911653,0.22148997055260453,-0.3786182464575337,0.09055351735211004,-0.2698632693474225,0.23678868958156596,0.24180052794162685,0.29097255285563073,0.25042713360494884,0.2735631482263846,-0.35668771473348265,0.11247151728071453,-0.44946657497549475,0.040938200330226104
21.A1Z1Q3;A1Z1Q3-1.MACD2_HUMAN.MACROD2,ADP-ribose glycohydrolase MACROD2;Isoform 1 of ADP-ribose glycohydrolase MACROD2,0.3368925126891276,0.13534364580863073,0.3897058077660149,0.0807571329582744,0.2871646599744494,0.2068904148864825,0.3696255466788347,0.09912220912681292,0.13933029113300538,0.5469446811369305,0.2591866893196865,0.2565698828150051,-0.30674989781648876,0.1762139707531318,-0.2782570960932903,0.22195189886057093,0.37874967861755776,0.09043248159558409,0.29923340026032297,0.1875943623640585,-0.2701534053198906,0.23626537277112164,-0.3088694557827021,0.17309222985355693
22.A2A2Y4;A2A2Y4-2;A2A2Y4-3;A2A2Y4-5.FRMD3_HUMAN.FRMD3,FERM domain-containing protein 3;Isoform 2 of FERM domain-containing protein 3;Isoform 3 of FERM domain-containing protein 3;Isoform 5 of FERM domain-containing protein 3,-0.13473801760099002,0.5603614712814065,-0.455136925784012,0.038156339681080564,-0.026171309259232084,0.9103421738400373,-0.15474655476656407,0.5030059558038966,-0.3758824683510791,0.0931001376321032,-0.4706212649254175,0.03130663474196129,0.6713097652941382,0.0008628156732974216,0.695371748323386,0.0004661059079128142,-0.05487246230996974,0.8132486197939994,0.02619807447935254,0.9102508374155562,-0.2053579105929378,0.37184908210894096,-0.09001028747788695,0.6980080631500535
23.A2A3K4;A2A3K4-2.PTPC1_HUMAN.PTPDC1,Protein tyrosine phosphatase domain-containing protein 1;Isoform 2 of Protein tyrosine phosphatase domain-containing protein 1,0.10738353687987004,0.6431461806927468,0.3791329539450016,0.09008020594359628,0.2310954123627423,0.3135053638960222,0.40475892483556497,0.06875000640384688,0.6372029280236313,0.001891633821055597,0.7222097198408673,0.0002182408420467545,-0.5500673686282007,0.009780387537205018,-0.5745142378768339,0.006450150008269504,-0.4361142014232481,0.048111690156545345,-0.4421376853706509,0.0447644730544616,0.2953121201964729,0.1937247657228833,0.15918490668202948,0.49068252521912803
24.A2RRP1.NBAS_HUMAN.NBAS,NBAS subunit of NRZ tethering complex,-0.23711175888356859,0.3007153673599125,-0.07532467532467534,0.7455550758529895,-0.13363021853629142,0.5636197875504922,-0.07012987012987014,0.7625997832797398,-0.026254839681077474,0.9100571295366505,0.034815531191139566,0.8809064868357404,-0.3198280209205529,0.15755751476817725,-0.39395552062629263,0.07721985827142676,-0.028016391194963672,0.9040484328052227,-0.11138400867802202,0.6307502900773129,0.4250715441642391,0.05474562127445846,0.44946657497549475,0.040938200330226104
25.A2RTX5;A2RTX5-2.SYTC2_HUMAN.TARS3,"Threonine--tRNA ligase 2, cytoplasmic;Isoform 2 of Threonine--tRNA ligase 2, cytoplasmic",0.8764943477457513,1.8874578980287957e-07,0.8610389610389609,5.432846382166245e-07,0.7121360138640418,0.0002929886724390032,0.6415584415584416,0.0017200676131313925,0.6692252639050584,0.0009077616269351709,0.7137183894183612,0.0002799674895037422,-0.32279219353242267,0.15352795176483447,-0.37900464697823605,0.09019802224050992,0.14577415761519993,0.5283685864289551,0.08372489242911722,0.7182366333394947,-0.6688910272393933,0.00091515013510741,-0.606779876216918,0.0035394144753656083
26.A2RUC4.TYW5_HUMAN.TYW5,tRNA wybutosine-synthesizing protein 5,0.268654499397587,0.23897703439470586,0.09220779220779221,0.6909811745118994,0.2940288323041991,0.19576000528713702,0.2909090909090909,0.20076764144119408,0.03227793539297302,0.8895336674824054,0.17407765595569785,0.4504486601051213,0.46817774680580726,0.03231784710601318,0.36330622964777654,0.1054891211751498,-0.058253555820152174,0.801955095721758,-0.0044852620944169945,0.9846054087549133,-0.5003823053226608,0.020877978690069722,-0.4944132324730442,0.022707522288239735
27.A2RUH7;A2RUH7-2.MBPHL_HUMAN.MYBPHL,Myosin-binding protein H-like;Isoform 2 of Myosin-binding protein H-like,0.006170661299274349,0.97882175602194,0.21818181818181817,0.3420480120478131,0.09943407025546289,0.6680484768275569,0.21688311688311687,0.345000326982445,0.5496269370890859,0.009851263566125366,0.48741743667595394,0.02501205204626498,-0.5755560119543326,0.0063322945487453725,-0.6197137127119481,0.0027328474882553798,-0.4284730645486419,0.05263172361633147,-0.3580734238709567,0.11098267199343026,0.42821645191530666,0.05278897869630327,0.44946657497549475,0.040938200330226104
30.A4D126;A4D126-2.ISPD_HUMAN.CRPPA,D-ribitol-5-phosphate cytidylyltransferase;Isoform 2 of D-ribitol-5-phosphate cytidylyltransferase,0.34512955577505544,0.12545723558001795,0.4753246753246753,0.029430421226411384,0.1408776499068483,0.5424570825601985,0.11818181818181818,0.6099052209533063,0.12035114058024318,0.6033128560642455,0.12185435916898849,0.598762067797727,-0.3050414433875335,0.17875811384043772,-0.3042502787379528,0.1799447317512405,0.2466677754209246,0.2810677033893049,0.25341730833456017,0.26768478283266645,-0.09600192098860752,0.6789064635114068,-0.11236664374387369,0.6277198733957421
31.A4D161;A4D161-2;A4D161-3.F221A_HUMAN.FAM221A,Protein FAM221A;Isoform 2 of Protein FAM221A;Isoform 3 of Protein FAM221A,0.7951242317286414,1.652409220024376e-05,0.714010302561282,0.0002776204462419568,0.6604500667094936,0.0011194290840259174,0.5166151185502706,0.0164921383462434,0.46655529016915365,0.033003337819988925,0.4715431487960255,0.030931665256411913,-0.10737447288299802,0.6431743718946533,-0.12712206033634418,0.5829290649059878,0.20874122846684073,0.3638470292421308,0.044998959411095295,0.8464251433290609,-0.721321543629765,0.00022409390045944667,-0.5749396103553448,0.006401811114112806
32.A4D1E9.GTPBA_HUMAN.GTPBP10,GTP-binding protein 10,-0.10922511609203295,0.6374282620051571,-0.14155844155844155,0.5404880300232261,-0.10817894602809049,0.6406741091155006,-0.024675324675324677,0.9154489258699161,-0.28323613796188885,0.2134466539130034,-0.2959320151246863,0.19274676789084996,-0.09082805682002311,0.6953902940672396,0.03662964043773879,0.8747468687401406,0.3951837114831587,0.07621949113100152,0.4111490253215578,0.06408162615353101,0.01413312302884892,0.9515161069892216,-0.06741998624632421,0.7715338967430696
33.A4D1P6.WDR91_HUMAN.WDR91,WD repeat-containing protein 91,0.5971899616862666,0.004258029325715378,0.7948051948051948,1.6747689528447822e-05,0.49669348975949446,0.021994106174423888,0.5935064935064935,0.0045644886162216885,0.5753217122863454,0.006358644642495413,0.6266795614405123,0.002366479667355241,-0.5151787906327072,0.01684738192884049,-0.5427167134244564,0.01101935817457802,0.12470904830109948,0.5901595342810905,0.06129858195703226,0.7918164631281148,-0.3075231979543206,0.17507060155887955,-0.35957325998039574,0.10938735926479932
34.A5PL33;A5PL33-2;A5PL33-3.KRBA1_HUMAN.KRBA1,Protein KRBA1;Isoform 2 of Protein KRBA1;Isoform 3 of Protein KRBA1,0.45640070350533857,0.037556932133013726,0.5584415584415584,0.008510101872800194,0.20295024334961667,0.37760407624810005,0.11168831168831168,0.6298112160877902,0.3799656390572489,0.08931836454942799,0.38297084310253526,0.0866084297913775,-0.18973817907793417,0.41006990260278,-0.2556599393817687,0.263328751011704,-0.1313828596757348,0.5702554647082114,-0.16146943539901182,0.48439802863421266,-0.12677524828128006,0.5839659306531777,-0.08989331499509894,0.6983827756159524
35.A5PLL7.PDES1_HUMAN.PEDS1,Plasmanylethanolamine desaturase 1,-0.15327861576610277,0.5071145710299105,-0.3632579849588494,0.10553884715037667,-0.226206387792158,0.32413703550551437,-0.31496773695836744,0.16432288043873533,-0.48968513384396706,0.024245559496993693,-0.5216895628628198,0.015285108987920846,0.7024523402927944,0.00038455616330506693,0.764605238273888,5.4315681169536227e-05,-0.02958952917202831,0.8986866727784825,0.06347509574384422,0.7845892753633432,-0.12241162092743144,0.5970786757948396,-0.1247219128924647,0.5901208858019774
39.A6NCE7;Q9GZQ8.MP3B2_HUMAN;MLP3B_HUMAN.MAP1LC3B2;MAP1LC3B,Microtubule-associated proteins 1A/1B light chain 3 beta 2;Microtubule-associated proteins 1A/1B light chain 3B,0.5054029290686475,0.01943214120083611,0.44935064935064933,0.04099667350688648,0.586794748852316,0.005169998588980056,0.5779220779220778,0.006071212564747677,0.40260329816776,0.0703812980151976,0.31333978072025614,0.16663318068853508,-0.2502483658352419,0.2739171330887188,-0.08073471769950591,0.7279250634641756,0.18354583681752928,0.42579403972338825,0.19436135742473643,0.39854030072385993,-0.4494625469978017,0.04094023096418278,-0.516886561221819,0.016425686226115715
40.A6NDG6.PGP_HUMAN.PGP,Glycerol-3-phosphate phosphatase,0.22727035172546586,0.32180519730208457,0.274025974025974,0.22935235226578052,0.5593410573682502,0.008382110652622522,0.7298701298701298,0.00017297913582145085,0.5565130119837893,0.00878992378795182,0.6614950926316518,0.0010922136385075189,-0.1821384903841447,0.4294121696000199,-0.1151217270900362,0.6192541011004801,-0.2702131251474973,0.23615774970241474,-0.35358816177653973,0.11585400249866375,-0.20391678524085452,0.3752877443405832,-0.3146266024828463,0.16480515344280572
41.A6NDU8.RIMC1_HUMAN.RIMOC1,RAB7A-interacting MON1-CCZ1 complex subunit 1,0.572093565644968,0.006730999788921164,0.33246753246753247,0.14087699566933984,0.682928632480066,0.0006453865574847069,0.5831168831168831,0.0055290789664531,0.42547270391658076,0.05449299237049007,0.4177863742936748,0.05949115389036738,0.2812039278689521,0.216891598018551,0.285561686677882,0.2095491735045521,-0.15485867738541859,0.5026928014183332,-0.21604012421441857,0.34692464858180805,-0.6872477972304845,0.0005774606070109614,-0.606779876216918,0.0035394144753656083
42.A6NED2.RCCD1_HUMAN.RCCD1,RCC1 domain-containing protein 1,0.5731068388182063,0.006612236548273485,0.3233766233766234,0.15274203753826296,0.5787024832270867,0.005987074948854044,0.46623376623376617,0.03314052796877136,0.20726266871321758,0.3673317950917343,0.1044465935734187,0.6523052872857501,-0.0038866048779322565,0.9866599672901948,0.04485262094416994,0.8469188913830206,0.34007283714817593,0.131463137388626,0.37900464697823605,0.09019802224050992,-0.6534542537710395,0.0013168385525665798,-0.5393598899705937,0.011626196595185725
43.A6NFI3.ZN316_HUMAN.ZNF316,Zinc finger protein 316,0.0864984741328249,0.7092869975688494,-0.04675324675324675,0.840510514240316,-0.07986920525748287,0.7307369436269082,-0.16493506493506493,0.4749415650117901,-0.4287707643922654,0.0524497404075681,-0.5048252022715237,0.019594307883933782,0.5040666128336146,0.019808887190170377,0.4709525199137844,0.03117148955745955,0.1704232814512099,0.4601589098193264,0.3281716765748434,0.14639981110381706,-0.2078710199375751,0.3658956877717466,-0.17978662999019787,0.43549498698415834
44.A6NFT4.CFA73_HUMAN.CFAP73,Cilia- and flagella-associated protein 73,-0.4801970450195927,0.02758156454534078,0.016883116883116882,0.9420962008546323,-0.35555695103818574,0.11369711073325738,0.16103896103896104,0.48557914428522886,-0.04227965910066858,0.8556089617254773,0.15666989036012807,0.497647299387059,-0.19762604678700815,0.3905078789115714,-0.26164028884099133,0.2519335334528258,-0.3281576920023853,0.14641803451701285,-0.34087991917569155,0.13049109789892102,0.6529998591230591,0.0013306185758774442,0.44946657497549475,0.040938200330226104
45.A6NFY7.SDHF1_HUMAN.SDHAF1,"Succinate dehydrogenase assembly factor 1, mitochondrial",0.4645358680706956,0.033872442864984774,0.49610389610389616,0.022176831557460006,0.6516235837030794,0.0013731018503456908,0.6038961038961038,0.0037439776277835325,0.8266314517127619,3.857382150623483e-06,0.7659416862050705,5.174963483032402e-05,-0.5307394870124872,0.013309993241602786,-0.6256940621711707,0.0024156585457328406,-0.3330322379119537,0.14016209730364457,-0.3162109776563981,0.1625735330693699,-0.08922500463222255,0.7005249499602487,0.022473328748774734,0.9229715264419167
46.A6NHL2;A6NHL2-2.TBAL3_HUMAN.TUBAL3,Tubulin alpha chain-like 3;Isoform 2 of Tubulin alpha chain-like 3,0.10722914649794135,0.6436264361827643,-0.087012987012987,0.7076308010268806,0.14055004529714638,0.5434057817908253,0.09220779220779221,0.6909811745118994,-0.30260707187525665,0.1824264195517822,-0.3307475463158259,0.14307029097940419,0.3756805250733845,0.09329018697904769,0.3707816664718048,0.09798854754811714,0.3482860439220611,0.12180927512599565,0.4403032289352683,0.04576417066731049,-0.43072820718147653,0.051265157318262956,-0.42699324622672,0.05354353138875994
47.A6NHQ2.FBLL1_HUMAN.FBLL1,rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1,0.21382088476706665,0.3520204782563007,0.43376623376623374,0.04946747938154749,0.24486594163434774,0.28470962042820763,0.3220779220779221,0.15449229891803312,0.5947745596279685,0.004456985278179068,0.644087327036082,0.0016266134917482678,-0.03365580073294332,0.8848477230903037,-0.13306277546770418,0.5652920215192698,-0.6660037329880677,0.0009811288097502694,-0.6727893141625491,0.0008320733896890494,0.03418638758224882,0.8830442426028888,0.0,1.0
48.A6NHR9.SMHD1_HUMAN.SMCHD1,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,0.33369775114240513,0.13932287346017086,0.27671323317166935,0.22463376080926886,0.5919941431522767,0.004695508464137353,0.6372199101910978,0.001890937924977667,0.26075615878510566,0.25359796968686116,0.22637446288004273,0.3237680030530743,0.09386714980745278,0.685691222954021,-0.13759271777689783,0.5520039573369748,0.03180015024095878,0.8911593899032902,0.23667443030645738,0.3016341485652307,-0.4784980458351389,0.02821551660888654,-0.37093037585198463,0.09784342011390182
49.A6NHX0.CAST2_HUMAN.CASTOR2,Cytosolic arginine sensor for mTORC1 subunit 2,-0.3041268905776324,0.1801302771146431,0.03506493506493507,0.8800592616595698,-0.19913068896291083,0.38683651993821533,0.02077922077922078,0.9287633909628465,0.18508452301438527,0.4218570250065957,0.26111648393354675,0.252918785933029,-0.4643554349467012,0.033950961776988364,-0.4888935682914524,0.024510960096757035,-0.33580987748590907,0.1366829784466011,-0.4171293747807805,0.059934037094731926,0.6676756369960688,0.0009424490476583582,0.606779876216918,0.0035394144753656083
50.A6NHZ5.LR14B_HUMAN.LRRC14B,Leucine-rich repeat-containing protein 14B,-0.4642591683795282,0.0339929123795158,-0.6441558441558441,0.0016241422989667685,-0.26505414586654463,0.24557249313463658,-0.22727272727272727,0.3218000022115525,-0.46043925741544967,0.035690619025466906,-0.4700096710803842,0.03155736406113547,0.25668404862810645,0.26135457770976916,0.2265057357680582,0.32347994992257423,0.13504114854010368,0.5594713501328218,0.20407942529597325,0.37489876924831367,0.15131729317496262,0.5126292664192154,0.20225995873897262,0.37926329417822147
51.A6NI28.RHG42_HUMAN.ARHGAP42,Rho GTPase-activating protein 42,0.12750928247989013,0.5817723179304569,-0.07922077922077922,0.7328457347746483,0.14752890485846254,0.5233617789099381,0.03506493506493507,0.8800592616595698,-0.41810253094696154,0.0592789230337229,-0.4351941398892446,0.0486395050068519,0.6475630005305315,0.0015051857249244122,0.5868217906862234,0.005167431813513923,0.2709493935814711,0.23483351218681398,0.31994869606841225,0.1573920441481916,-0.498083693814049,0.0215680125135843,-0.4719399037242694,0.03077138103808424
52.A6NI79.CCD69_HUMAN.CCDC69,Coiled-coil domain-containing protein 69,-0.3447377394991448,0.12591545121501999,-0.4506493506493507,0.040345304527043505,-0.41819990598639784,0.05921367304310688,-0.6103896103896104,0.00329657207068626,-0.14429894435091228,0.5325950591749652,-0.31333978072025614,0.16663318068853508,0.5225790559873509,0.015081076534828323,0.49263128670346656,0.023277774596641668,-0.4942164930080539,0.02276992970885541,-0.3393848318108859,0.13229582204977178,0.16678715362925056,0.4699263411500279,0.17978662999019787,0.43549498698415834
53.A6NIH7.U119B_HUMAN.UNC119B,Protein unc-119 homolog B,0.3480463755760267,0.12208355782056213,0.2922077922077922,0.1986727169657405,0.2823491772622633,0.21494571621687017,0.18961038961038962,0.4103911543962161,-0.09552869227847566,0.6804084470266692,-0.15666989036012807,0.497647299387059,0.12432937334817064,0.5913006554254311,0.10017085344197953,0.6657257882981218,0.4865735545243978,0.025302153570542534,0.5367363639652336,0.012119168632606807,-0.5745961386111988,0.0064408195619475375,-0.5393598899705937,0.011626196595185725
54.A6NJ78.MET15_HUMAN.METTL15,12S rRNA N4-methylcytidine (m4C) methyltransferase,-0.04691929116442223,0.8399511140170537,-0.17012987012987013,0.4609431837520658,0.09561415680073024,0.6801371042803148,0.09220779220779221,0.6909811745118994,-0.010423454840036844,0.9642329518234289,-0.05222329678670935,0.8221224677517492,-0.32954843153232144,0.14461354102354831,-0.2123024058024044,0.35553215170862895,0.31091376691621686,0.1701174789750618,0.26612555093540835,0.24359767139910182,0.02661408419969788,0.9088313432783852,0.06741998624632421,0.7715338967430696
55.A6NK58.LIPT2_HUMAN.LIPT2,"Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial",-0.6595415010746711,0.0011435554603841202,-0.46623376623376617,0.03314052796877136,-0.5680069343930831,0.007227973636872483,-0.3363636363636363,0.13599675301002198,-0.19188560540328073,0.4046920327203749,-0.08703882797784893,0.7075476534151997,-0.11697266201629489,0.6135924341351947,0.005980349459222659,0.9794747882655199,-0.3869330656159108,0.0831292653621518,-0.39694569535590396,0.07480133285809476,0.8230480242943495,4.615782422233288e-06,0.606779876216918,0.0035394144753656083
56.A6NNM8.TTL13_HUMAN.TTLL13,Tubulin polyglutamylase TTLL13,0.07844423134148147,0.7353736383043358,0.27792207792207796,0.22253206527884467,0.1242505804187588,0.5915375859094205,0.17012987012987013,0.4609431837520658,0.26416963021939627,0.24721058591658704,0.24370871833797697,0.28706401901271206,-0.6438975823147419,0.001633473532053653,-0.6869926441282029,0.0005812964109087375,0.049152043244901994,0.832436331794628,0.03214437834332179,0.8899880689887842,0.3253709833568502,0.15008128359755993,0.35957325998039574,0.10938735926479932
57.A7E2V4;A7E2V4-2;A7E2V4-3;A7E2V4-4;A7E2V4-5.ZSWM8_HUMAN.ZSWIM8,Zinc finger SWIM domain-containing protein 8;Isoform 2 of Zinc finger SWIM domain-containing protein 8;Isoform 3 of Zinc finger SWIM domain-containing protein 8;Isoform 4 of Zinc finger SWIM domain-containing protein 8;Isoform 5 of Zinc finger SWIM domain-containing protein 8,0.3420529420894584,0.12908746758052,0.3168831168831169,0.16163316689274096,0.5476795700821515,0.010169690875072981,0.503896103896104,0.019857376514157126,0.7182966690523988,0.00024505152416246656,0.6963106238227914,0.00045450886025867214,0.1774052036954318,0.4417004834815825,0.10689874658360504,0.6446546561875597,-0.7641816178406372,5.515174363819377e-05,-0.780435604428557,2.9984044069141968e-05,-0.24954765927499453,0.27530739898606865,-0.20225995873897262,0.37926329417822147
58.A7E2Y1;A7E2Y1-4.MYH7B_HUMAN.MYH7B,Myosin-7B;Isoform 4 of Myosin-7B,-0.483796037648602,0.026275895404664424,-0.6493506493506493,0.0014457726307433852,-0.5087332554976178,0.018518176342411742,-0.5610389610389611,0.008144816154898505,-0.773932940380128,3.848916101109134e-05,-0.7833494518006402,2.6737538480021486e-05,0.46590779060975174,0.03328007438352195,0.45151638417131074,0.039914943132511975,0.20422651217872273,0.37454718876972903,0.30649290978516125,0.17659507140860836,0.24177705307688485,0.2910208399024256,0.26967994498529685,0.237119738409395
59.A7XYQ1.SOBP_HUMAN.SOBP,Sine oculis-binding protein homolog,-0.3723815881408008,0.09643542894773073,-0.509090909090909,0.018422111387383793,-0.16758179996602668,0.46778281129942484,-0.09220779220779221,0.6909811745118994,-0.4208039789248446,0.05748892250139579,-0.3481553119113957,0.12195883335501292,0.3039216147012219,0.1804392505185321,0.2743485314418395,0.22878257668645616,0.060026160520532265,0.7960492469705456,0.011960698918445319,0.9589620520599185,0.1332028281210888,0.5648790879698237,0.20225995873897262,0.37926329417822147
60.A8CG34;Q96HA1.P121C_HUMAN;P121A_HUMAN.POM121C;POM121,Nuclear envelope pore membrane protein POM 121C;Nuclear envelope pore membrane protein POM 121,0.3480809201623299,0.12204399678510756,0.4364623380906416,0.047913129224434005,0.41012448593743295,0.06481347199423847,0.4286373160930006,0.05253125723466538,0.6501361101393489,0.0014203010311022615,0.6759348001796532,0.0007697968745598942,-0.3477517483884703,0.12242134379196908,-0.4203873552134458,0.057762256166651024,-0.36002642851163,0.10890863393655553,-0.4203873552134458,0.057762256166651024,-0.035809278136301165,0.8775314808485063,0.030090623266871664,0.8969796637858981
61.A8MWY0.ELAP2_HUMAN.ELAPOR2,Endosome/lysosome-associated apoptosis and autophagy regulator family member 2,-0.8272391301390782,3.7402409959948736e-06,-0.857142857142857,6.953420523811708e-07,-0.7754311311570159,3.636347792620788e-05,-0.8883116883116883,7.615212819509355e-08,-0.36061496708110985,0.1082891774403733,-0.6789028582272215,0.0007147134840956512,-0.05030240434328345,0.8285699989181182,0.3775095596134303,0.09157927124536186,-0.2695353017355485,0.23738114838949,-0.12633488232607867,0.5852836302108211,0.8313181856324527,3.0314555845978163e-06,0.606779876216918,0.0035394144753656083
62.A8MXV4.NUD19_HUMAN.NUDT19,Acyl-coenzyme A diphosphatase NUDT19,-0.5330837341650843,0.012833679090107988,-0.5558441558441559,0.008888714088043446,-0.3301530108191695,0.1438339958899227,-0.251948051948052,0.2705631402262357,-0.3598751365606805,0.10906828863447524,-0.31333978072025614,0.16663318068853508,0.48303667160426317,0.026547219692866598,0.4305851610640314,0.0513510217397308,-0.4140071707875216,0.06207309839656053,-0.38049973434304174,0.08883222350759984,0.3974414027373045,0.07440594477565968,0.44946657497549475,0.040938200330226104
